"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"FRW00034066","1959-04-16","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-04-17","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-04-20","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-04-21","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-04-22","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-04-23","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-04-24","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-04-27","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-04-28","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-04-29","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-04-30","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-05-01","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-05-04","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-05-05","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-05-06","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-05-07","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-05-08","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-05-11","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-05-12","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-05-13","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-05-14","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-05-15","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-05-18","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-05-19","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-05-20","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-05-21","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-05-22","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-05-25","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-05-26","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-05-27","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-05-28","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-05-29","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-06-01","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-06-02","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-06-03","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-06-04","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-06-05","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-06-08","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-06-09","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-06-10","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-06-11","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-06-12","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-06-15","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-06-16","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-06-17","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-06-18","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-06-19","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-06-22","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-06-23","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-06-24","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-06-25","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-06-26","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-06-29","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-06-30","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-07-01","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-07-02","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-07-06","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-07-07","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-07-08","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-07-09","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-07-10","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-07-13","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-07-14","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-07-15","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-07-16","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-07-17","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-07-20","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-07-21","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-07-22","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-07-23","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-07-24","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-07-27","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-07-28","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-07-29","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-07-30","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-07-31","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-08-03","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-08-04","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-08-05","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-08-06","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-08-07","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-08-10","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-08-11","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-08-12","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-08-13","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-08-14","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-08-17","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-08-18","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-08-19","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-08-20","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-08-21","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-08-24","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-08-25","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-08-26","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-08-27","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-08-28","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-08-31","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-09-01","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-09-02","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-09-03","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-09-04","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-09-08","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-09-09","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-09-10","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-09-11","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-09-14","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-09-15","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-09-16","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-09-17","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-09-18","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-09-19","47.93333","1.88333","128.0","ORLEANS, FR","    0",",,X","    0",",,X","    0",",,X","  233",",,X","   78",",,X",,,,,,,"    1",",,X",,
"FRW00034066","1959-09-20","47.93333","1.88333","128.0","ORLEANS, FR","    0",",,X","    0",",,X","    0",",,X","  250",",,X","   83",",,X",,,,,,,"    1",",,X",,
"FRW00034066","1959-09-21","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-09-22","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-09-23","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-09-24","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-09-25","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-09-28","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-09-29","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-09-30","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-10-01","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-10-02","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-10-05","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-10-06","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-10-07","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-10-08","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-10-09","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-10-12","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-10-13","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-10-14","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-10-15","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-10-16","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-10-19","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-10-20","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-10-21","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-10-22","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-10-23","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-10-26","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-10-27","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-10-28","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-10-29","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-10-30","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-11-02","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-11-03","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-11-04","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-11-05","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-11-06","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-11-09","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-11-10","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-11-12","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-11-13","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-11-16","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-11-17","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-11-18","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-11-19","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-11-20","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-11-23","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-11-24","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-11-25","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-11-27","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-11-30","47.93333","1.88333","128.0","ORLEANS, FR",,,"    0",",,X","    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-12-01","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-12-02","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-12-03","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-12-04","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-12-07","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-12-08","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-12-09","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-12-10","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-12-11","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-12-14","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-12-15","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-12-16","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-12-17","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-12-18","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-12-21","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-12-22","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-12-23","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-12-24","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-12-28","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-12-29","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-12-30","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1959-12-31","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1960-01-04","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1960-01-05","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1960-01-06","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1960-01-07","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1960-01-08","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1960-01-11","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1960-01-12","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0","T,,X",,,,,,,,,,,,,,
"FRW00034066","1960-01-13","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0","T,,X",,,,,,,,,,,,,,
"FRW00034066","1960-01-14","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"   76",",,X",,,,,,,,,,,,,,
"FRW00034066","1960-01-15","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"   51",",,X",,,,,,,,,,,,,,
"FRW00034066","1960-01-18","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0","T,,X",,,,,,,,,,,,,,
"FRW00034066","1960-01-19","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0","T,,X",,,,,,,,,,,,,,
"FRW00034066","1960-01-20","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0","T,,X",,,,,,,,,,,,,,
"FRW00034066","1960-01-21","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
"FRW00034066","1960-01-22","47.93333","1.88333","128.0","ORLEANS, FR",,,,,"    0",",,X",,,,,,,,,,,,,,
